Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-19,23:12:26.710,23.44,3.90,10005,80,4.8,6.7,105,0.00,20,-61,0,-327,64,365,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:27.250,23.51,3.91,20005,77,4.8,6.7,106,0.00,20,9,70,-388,160,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:27.780,23.49,3.91,30005,77,4.8,5.8,107,0.00,20,9,6,-282,61,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:28.320,23.48,3.91,30005,76,4.8,7.7,107,0.00,20,322,4,-412,356,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:28.860,23.45,3.91,10005,71,4.8,4.6,111,0.00,20,288,-411,51,456,365,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:29.400,23.02,3.83,20005,70,4.8,20.5,111,0.00,20,127,-251,-214,16,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:29.930,23.21,3.86,20005,76,4.8,6.4,114,0.00,20,-18,-111,-320,-386,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:30.470,23.26,3.87,10005,66,4.8,7.0,114,0.00,20,-201,16,-298,-228,365,204,-11,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:31.010,23.36,3.89,30005,72,4.8,9.9,115,0.00,20,-415,-177,-292,-402,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:31.570,23.29,3.88,10005,76,4.8,8.4,117,0.00,19,-391,-240,-241,-404,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:32.120,23.34,3.88,20005,80,4.8,9.1,119,0.00,19,-223,-240,25,-80,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:32.680,22.88,3.85,30005,78,4.8,44.9,120,0.00,19,-355,-160,-519,-486,365,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:33.230,23.26,3.88,20005,80,4.8,3.3,122,0.00,19,-397,-212,-73,-335,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:33.760,23.22,3.86,20005,71,4.8,14.8,123,0.00,19,-83,-4,-142,71,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:34.300,23.15,3.85,30005,72,4.8,12.9,124,0.00,19,-180,82,-519,-24,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:34.840,23.34,3.89,20005,76,4.8,6.0,124,0.00,19,-472,-50,-504,-295,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:12:35.380,23.54,3.92,30005,76,4.8,3.2,124,0.00,19,-244,83,-760,10,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:15:01.190,24.28,4.04,10002,84,4.8,0.0,0,0.00,35,-16,6,-1024,12,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:01.690,24.28,4.04,20005,84,4.8,0.0,0,0.00,35,-16,6,-1024,12,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:02.190,24.26,4.04,20005,86,4.8,0.0,0,0.00,35,-15,6,-1024,12,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:02.690,24.27,4.04,30005,85,4.8,0.0,0,0.00,35,-16,6,-1024,12,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:03.190,24.25,4.04,30005,86,4.8,0.0,0,0.00,35,-15,6,-1024,12,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:03.690,24.21,4.03,10005,86,4.8,0.0,0,0.00,35,-16,6,-1024,13,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2019-11-19,23:15:04.190,24.20,4.03,10005,85,4.8,0.0,0,0.00,35,-16,8,-1024,12,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.0
2019-11-19,23:15:04.690,24.22,4.03,20005,85,4.8,0.0,0,0.00,35,1,112,-542,-9,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:05.190,24.15,4.03,20005,88,4.8,0.0,0,0.00,35,-13,61,-382,19,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:05.690,23.99,3.99,30005,86,4.8,0.0,0,0.00,35,75,49,-431,55,365,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:06.190,23.94,3.99,30005,84,4.8,0.0,0,0.00,35,57,29,-346,97,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:06.690,23.87,3.97,30005,80,4.8,0.0,0,0.00,35,4,9,-354,1,365,204,-10,0,0,-577,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:07.190,23.83,3.97,10005,74,4.8,0.0,0,0.00,35,131,9,-350,122,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:07.690,23.77,3.96,10005,78,4.8,0.0,0,0.00,35,-13,116,-425,-4,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:08.190,23.68,3.94,20005,80,4.8,0.0,0,0.00,35,-335,8,-492,-293,364,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:08.690,23.64,3.94,20005,76,4.8,0.0,0,0.00,35,-383,-129,-304,-405,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:09.190,23.83,3.97,20005,75,4.8,0.0,0,0.00,35,-143,8,-423,-80,364,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:09.690,23.50,3.91,30005,75,4.8,0.0,0,0.00,35,202,6,-387,200,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:10.190,23.57,3.93,10005,68,4.8,0.0,0,0.00,35,319,6,-376,397,365,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:10.690,23.75,3.95,20005,73,4.8,0.0,0,0.00,35,122,-21,-423,258,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:11.190,23.64,3.94,20005,77,4.8,0.0,0,0.00,35,113,-40,-161,96,365,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:11.690,23.61,3.92,20005,72,4.8,0.0,0,0.00,35,185,-77,-471,215,365,204,-10,0,0,-578,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2019-11-19,23:15:12.190,23.65,3.94,20005,69,4.8,0.0,0,0.00,35,167,6,-311,93,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:15:12.690,23.56,3.92,20005,75,4.8,0.0,0,0.00,34,319,-254,-193,270,365,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:15:13.190,23.64,3.93,20005,68,4.8,0.0,0,0.00,34,317,-294,-101,427,365,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:15:13.690,23.34,3.89,30005,72,4.8,0.0,0,0.00,34,-9,-67,-358,-273,364,204,-10,0,0,-577,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2019-11-19,23:15:14.190,23.18,3.86,10005,73,4.8,0.0,0,0.00,34,-271,-33,-252,-374,364,204,-10,0,0,-578,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
