Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-05-23,09:28:59.830,24.93,4.15,0.0,0,0.00,20002,39,73,4.8,-16,12,-1024,9,-1024,1023,-27,0,0,-1024,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:29:00.310,24.93,4.15,0.0,0,0.00,10005,39,67,4.8,-15,12,-1024,9,-1024,1023,-27,0,0,-1024,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:29:00.810,24.90,4.15,0.0,0,0.00,30005,40,74,4.8,-16,14,-1024,9,-1024,1023,-27,0,0,-1024,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:33:52.560,24.39,4.06,0.0,0,0.00,30002,46,52,4.8,-16,12,-1024,9,-339,1023,-27,0,0,-1024,1008,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:34:27.010,24.13,4.02,0.0,0,0.00,10001,42,49,4.8,-16,12,-1024,9,-340,1023,-27,0,0,-1024,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:35:08.280,23.68,3.94,0.0,0,0.00,10002,38,43,4.8,-18,12,-1024,9,-339,1023,-27,0,0,-1024,1007,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:43:03.500,24.89,4.14,0.0,0,0.00,10002,50,56,4.7,-16,12,-1024,9,-339,1023,-27,0,0,-1024,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.2
2020-05-23,09:53:48.050,24.89,4.14,0.0,0,0.00,10002,46,46,4.8,-18,12,-1024,9,-339,1023,-27,0,0,-1024,997,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,09:54:40.360,24.74,4.12,0.0,0,0.00,10002,52,43,4.8,-16,12,-1024,9,-340,1023,-27,0,0,-1024,996,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,10:03:51.690,24.94,4.15,0.0,0,0.00,10002,56,40,4.8,-18,12,-1024,9,-801,1023,-27,0,0,-1024,988,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,10:07:54.970,24.96,4.15,0.0,0,0.00,10002,48,66,4.8,-16,14,-1024,9,-766,1023,-27,0,0,-550,987,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,10:18:26.000,24.92,4.15,0.0,0,0.00,20002,56,66,4.8,-16,14,-1024,9,-766,1023,-27,0,0,-551,952,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,10:19:16.250,24.93,4.15,0.0,0,0.00,30002,62,60,4.8,-16,14,-1022,9,-766,1023,-27,0,0,-550,952,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000230,8.1
2020-05-23,10:19:17.760,24.91,4.15,0.0,0,0.00,30002,63,63,4.8,-16,14,-1022,9,-766,1023,-27,0,0,-551,952,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000210,8.1
2020-05-23,10:19:18.850,24.93,4.15,0.0,0,0.00,10002,63,61,4.8,-16,14,-1022,9,-767,1023,-27,0,0,-551,952,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,8.1
2020-05-23,10:19:25.210,24.94,4.15,0.0,0,0.00,10002,64,59,4.8,-16,14,-1022,9,-766,1023,-27,0,0,-551,952,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.1
2020-05-23,10:58:11.360,24.97,4.16,0.0,0,0.00,20002,64,36,4.8,-18,14,-1020,10,-764,1023,-27,0,0,-1024,942,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:03:58.720,24.92,4.15,0.0,0,0.00,30002,47,58,4.8,-18,14,-1022,12,-764,1023,-27,0,0,-1024,941,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:04:05.170,24.92,4.15,0.0,0,0.00,20002,48,55,4.8,-18,14,-1022,12,-764,1023,-27,0,0,-1024,941,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:06:16.530,21.44,3.57,0.0,0,0.00,30005,34,55,4.8,-64,12,-1022,10,-764,1023,-26,0,0,-1024,941,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000010,8.0
2020-05-23,11:11:22.850,24.95,4.15,0.0,0,0.00,30002,39,91,4.9,-18,14,-1022,9,-764,1023,-27,0,0,-1024,940,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:11:26.250,24.94,4.15,0.0,0,0.00,30002,41,89,4.9,-16,14,-1020,9,-765,1023,-27,0,0,-1024,940,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:26.740,24.95,4.15,0.0,0,0.00,10005,41,89,4.9,-16,14,-1020,9,-764,1023,-27,0,0,-1024,941,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:27.240,24.94,4.15,0.0,0,0.00,30005,42,91,4.9,-18,14,-1022,9,-764,1023,-27,0,0,-1024,942,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:27.740,24.94,4.15,0.0,0,0.00,20005,42,91,4.9,-16,-178,-1020,880,-764,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:28.240,24.86,4.14,0.0,0,0.00,10005,43,90,4.9,-16,14,-1022,10,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:28.740,24.79,4.13,0.0,0,0.00,30005,43,90,4.9,-18,16,-1020,-986,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:29.240,24.94,4.15,0.0,0,0.00,10005,43,94,4.9,-16,69,-1020,7,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:29.740,24.83,4.14,0.0,0,0.00,30005,43,93,4.9,-16,16,-1020,9,-765,1023,-27,0,0,-1024,945,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:31.250,24.90,4.15,0.0,0,0.00,20002,44,92,4.9,-16,14,-1020,9,-764,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:31.740,24.91,4.15,0.0,0,0.00,10005,44,91,4.9,4,14,-1020,9,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:11:32.240,24.92,4.15,0.0,0,0.00,30005,44,85,4.9,-15,14,-1024,9,-764,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-05-23,11:11:32.740,24.91,4.15,0.0,0,0.00,20005,44,81,4.9,7,16,-1024,9,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-05-23,11:11:33.240,24.91,4.15,0.0,0,0.00,30005,44,86,4.9,-16,16,-1020,9,-765,1023,-27,0,0,-1024,945,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:24:37.680,24.94,4.15,0.0,0,0.00,10002,43,63,4.8,-16,16,-1014,9,-764,1023,-27,0,0,-1024,946,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:27:04.650,21.88,3.64,0.0,0,0.00,30005,35,75,4.8,-4,16,-1020,9,-765,1023,-27,0,0,-1024,945,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000210,8.0
2020-05-23,11:29:30.350,25.02,4.17,0.0,0,0.00,10002,51,43,4.8,-16,16,-1016,9,-764,1023,-27,0,0,-1024,943,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,8.0
2020-05-23,11:35:30.430,25.08,4.18,0.0,0,0.00,30002,53,40,4.8,-16,14,-1019,9,-765,1023,-27,0,0,-410,941,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:35:31.680,25.05,4.17,0.0,0,0.00,20005,54,38,4.8,-16,14,-1019,9,-765,1023,-27,0,0,-410,941,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000230,7.9
2020-05-23,11:35:36.530,24.98,4.16,0.0,0,0.00,20001,53,37,4.8,-18,14,-1020,9,-765,1023,-27,0,0,-410,941,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.9
