Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-06-07,10:49:18.460,0.00,0.00,0.0,0,0.00,0,0,85,4.5,-12,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:49:18.940,0.00,0.00,0.0,0,0.00,0,0,91,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:49:20.750,0.00,0.00,0.0,0,0.00,0,0,88,4.4,-12,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:49:21.250,0.00,0.00,0.0,0,0.00,0,0,85,4.4,-13,14,-1024,7,-571,1023,-10,0,0,-4,1015,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:49:21.750,0.00,0.00,0.0,0,0.00,0,0,86,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:49:22.250,0.00,0.00,0.0,0,0.00,0,0,87,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2020-06-07,10:49:22.750,0.00,0.00,0.0,0,0.00,0,0,89,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2020-06-07,10:49:25.670,0.00,0.00,0.0,0,0.00,0,0,88,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2020-06-07,10:49:26.150,0.00,0.00,0.0,0,0.00,0,0,85,4.4,-12,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2020-06-07,10:49:26.650,0.00,0.00,0.0,0,0.00,0,0,86,4.4,-12,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.6
2020-06-07,10:50:00.070,0.00,0.00,0.0,0,0.00,0,0,84,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:50:00.560,0.00,0.00,0.0,0,0.00,0,0,87,4.5,-13,-26,-1024,7,-571,1023,-10,0,0,-4,1016,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.5
2020-06-07,10:50:02.270,0.00,0.00,0.0,0,0.00,0,0,84,4.5,-13,14,-1024,7,-571,1023,-10,0,0,-3,1016,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000900,7.5
