Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-25,21:25:04.340,-15,12,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:04.820,-16,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:05.320,-15,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:05.820,-16,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:06.320,-15,11,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:06.820,-16,12,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:07.580,-15,12,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:08.070,-15,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:08.570,-15,14,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:09.070,-15,51,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:09.570,-16,12,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:10.070,-15,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:10.570,-16,-282,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:11.070,-15,17,-1024,7,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:11.570,-16,17,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:12.070,3,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:12.570,-15,9,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:13.070,-15,14,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:13.570,-15,12,-1024,10,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:14.070,-18,12,-1024,10,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,7.5
2020-03-25,21:25:14.570,-107,61,-908,24,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:15.070,21,-55,-514,51,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:15.570,206,22,-547,15,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:16.070,182,-94,-490,414,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:16.570,176,-120,-423,411,-1000,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:17.070,41,-66,-511,-247,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:17.570,-12,-169,-401,-775,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:18.070,-129,-126,-517,-480,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:18.570,-67,-152,-233,267,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:19.070,41,-80,-484,580,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:19.570,170,-165,-403,-411,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:20.070,159,-168,-358,56,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:20.570,388,-296,186,689,-1000,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:21.070,402,-169,24,759,-1000,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:21.570,195,-1,-588,600,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:22.070,175,-129,-423,-35,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:22.570,6,-215,-636,-231,-1001,1023,-22,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:23.070,229,-123,-123,713,-1000,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:23.570,-212,-351,-71,-840,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:24.070,-192,-465,91,-265,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:24.570,-49,-64,-404,502,-1000,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:25.070,-15,-47,-150,13,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:25.570,-289,-584,10,-576,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:26.070,-3,-387,215,574,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:26.570,12,19,-149,924,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:27.070,-46,-422,172,-588,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:27.570,-264,-394,-233,-801,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:28.070,-104,-393,-311,180,-1001,1023,-23,0,0,-6,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:28.570,390,-422,65,725,-1000,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:29.070,255,-596,77,493,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:29.570,136,-505,-146,562,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:30.070,86,-319,-100,84,-1000,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
2020-03-25,21:25:30.570,342,-484,-7,573,-1001,1023,-23,0,0,-4,-1,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,7.5
