Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-15,16:11:01.430,170.50,19,16.57,4.14,1.1,25,10002,60,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-597,-927,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:14:42.800,170.50,19,16.57,4.14,1.1,25,10002,86,5.3,-18,9,-1024,12,-669,1023,-3,0,0,-597,-927,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:14:43.290,170.50,19,16.57,4.14,1.1,25,10002,86,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-597,-927,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:14:53.160,170.50,19,16.57,4.14,1.1,25,10002,84,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-599,-925,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000200,7.9
2020-03-15,16:14:55.150,170.50,19,16.57,4.14,1.1,25,10002,78,5.3,-18,9,-1024,12,-669,1023,-3,0,0,-597,-925,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:14:57.600,170.50,19,16.57,4.14,1.1,25,10002,76,5.3,-20,9,-1024,12,-668,1023,-3,0,0,-599,-927,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:15:00.010,170.50,19,16.57,4.14,1.1,25,10002,78,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-597,-927,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:15:00.910,170.50,19,16.57,4.14,1.1,25,10002,75,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-599,-930,-1,-1,-1,-1,-1,-1,-1,-1,0x0000000000000200,7.9
2020-03-15,16:15:03.510,170.50,19,16.57,4.14,1.1,25,10002,76,5.3,-18,9,-1024,12,-668,1023,-3,0,0,-597,-930,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:15:04.000,170.50,19,16.57,4.14,1.1,25,10002,77,5.3,-20,9,-1024,12,-668,1023,-3,0,0,-599,-930,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:19:03.240,0.50,21,16.98,4.24,1.1,7,20002,82,5.2,-20,9,-1024,12,-668,1023,-3,0,0,-597,-954,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:19:03.730,0.50,22,16.99,4.24,1.1,7,20025,82,5.2,-18,9,-1024,12,-668,1023,-3,0,0,-597,-963,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:19:04.230,0.70,22,16.92,4.22,1.2,7,30025,79,5.2,-18,9,-1024,12,-668,1023,-3,0,0,-597,-963,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:19:04.730,1.30,22,16.88,4.22,1.1,7,30025,80,5.2,-20,9,-1024,10,-668,1023,-3,0,0,-597,-963,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:32.620,239.60,12,14.09,3.52,1.1,75,30005,43,5.2,-20,33,-1024,10,-668,1023,-3,0,0,-597,-963,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000300,7.9
2020-03-15,16:22:35.610,319.90,12,14.93,3.73,1.1,76,30001,41,5.2,-18,9,-1024,12,-668,1023,-3,0,0,-597,-962,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:36.100,320.00,12,14.97,3.74,1.1,76,30025,32,5.2,-20,8,-1024,12,-668,1023,-3,0,0,-597,-963,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:36.600,320.00,13,14.98,3.74,1.1,76,20025,37,5.2,-20,8,-1024,12,-668,1023,-3,0,0,-597,-962,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:37.110,320.00,13,14.98,3.74,1.2,77,30025,38,5.2,-20,9,-1024,12,-668,1023,-3,0,0,-599,-963,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:37.610,320.80,13,15.01,3.75,1.2,77,10025,36,5.2,-18,8,-1024,12,-669,1023,-3,0,0,-597,-962,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:38.110,321.10,13,15.02,3.75,1.1,77,10025,31,5.2,-20,-12,-1024,12,-668,1023,-3,0,0,-597,-962,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:22:38.610,321.00,13,15.02,3.75,1.1,77,10025,38,5.2,-18,8,-1024,13,-668,1023,-3,0,0,-597,-962,-1,1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
2020-03-15,16:23:39.570,194.90,28,15.20,3.80,1.1,97,10002,66,5.2,-18,9,-1024,13,-668,1023,-3,0,0,-735,-966,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.9
