Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-10,10:24:10.870,101,-13,9,-1024,9,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-10,10:24:11.360,102,-13,8,-1024,9,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-10,10:24:11.860,104,-13,9,-1024,9,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-10,10:24:12.360,107,-12,8,-1024,10,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-10,10:24:12.860,106,-13,8,-1024,9,1024,204,-3,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-10,10:24:13.360,107,-10,35,-260,9,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:13.860,101,119,62,-177,285,1024,204,-3,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:14.360,95,-317,9,-627,-290,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:14.860,89,-415,1,-109,-147,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:15.360,83,-315,-10,-228,-282,1024,204,-3,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:15.860,95,-435,3,-325,-293,1024,204,-3,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-10,10:24:16.360,88,-642,-129,-211,-324,1024,204,-3,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
