Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-05,00:24:21.860,97,1,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.5
2000-01-05,00:24:30.150,112,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:02.600,110,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:03.100,106,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:03.600,99,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:04.100,106,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:04.600,108,-16,6,-1024,6,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:05.100,107,-16,6,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:05.600,108,-16,6,-1024,6,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:06.100,106,-20,8,-1024,9,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2000-01-05,00:25:06.600,108,106,254,-269,88,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:07.100,97,401,-15,-592,256,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:07.600,105,379,-126,-530,339,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:08.100,90,88,-131,-328,-3,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:08.600,98,-300,-87,-596,-444,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:09.100,89,-438,-60,-400,-219,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:09.600,84,-32,25,-433,336,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:10.100,94,40,-23,-258,-122,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:10.600,84,-327,-60,-488,-438,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:11.100,86,-354,-131,-376,-188,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:11.600,59,238,-3,-311,377,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:12.100,84,579,-237,-363,397,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:12.600,75,396,-169,-296,220,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2000-01-05,00:25:13.100,74,41,27,-406,-144,-336,204,0,0,0,-727,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
