Date,Time,VFAS(V),A4(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-12,00:15:36.620,16.55,4.13,0.0,0,0.00,30002,35,91,4.9,-15,6,-1024,10,-1024,1023,0,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-12,00:15:37.100,16.55,4.13,0.1,0,0.00,10005,35,94,4.9,-15,6,-1024,9,-1024,1023,0,0,0,-1024,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
