Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-19,22:53:43.380,99,-15,9,-1024,12,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-19,22:53:43.870,92,-15,9,-1024,12,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-19,22:53:44.370,105,-15,8,-1024,12,365,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-19,22:53:44.880,105,-15,9,-1024,12,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2019-11-19,22:53:45.380,104,-13,8,-292,-149,365,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:45.880,97,-13,29,-123,12,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:46.380,93,-33,177,-157,16,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:46.880,90,-16,-186,4,-12,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:47.380,80,-13,67,-195,91,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:47.880,75,-12,6,-217,10,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:48.380,79,-15,-61,-149,-12,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:48.880,79,-155,-46,-192,-321,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:49.380,79,-172,-9,-215,59,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:49.880,84,-126,12,-196,10,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:50.380,58,-312,-50,-106,-447,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:50.880,77,-295,-326,4,-245,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:51.380,72,-263,-186,53,81,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:51.880,73,-187,4,-117,-105,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:52.380,76,4,48,-182,284,365,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:52.880,66,134,14,-149,213,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:53.380,72,-6,167,-111,-152,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:53.880,85,29,-37,115,35,365,-205,-10,0,0,-329,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:54.380,82,75,74,-109,129,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:54.880,86,212,-134,69,316,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:55.380,80,255,-44,205,325,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:55.880,66,162,-206,209,209,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:56.380,86,74,8,99,-46,365,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:56.880,92,-10,243,113,-183,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:57.380,74,97,29,177,220,365,-205,-11,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:57.880,61,235,-252,197,331,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:58.380,71,297,-132,46,411,365,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:58.880,53,171,-300,119,87,365,-205,-10,0,0,-330,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:59.380,70,75,-12,-68,-69,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:53:59.880,74,-7,3,-71,-51,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:54:00.380,76,-13,8,-123,-45,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:54:00.880,67,-13,159,-144,65,365,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:54:01.380,69,-13,9,47,7,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:54:01.880,82,-61,-111,95,-139,364,-205,-10,0,0,-329,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2019-11-19,22:54:02.380,80,-224,-29,62,-214,364,-205,-10,0,0,-330,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
