Date,Time,Hdg(@),Tmp1(@C),VFAS(V),A4(V),Curr(A),Fuel(%),Tmp1(@C),RSSI(dB),RxBt(V),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-22,00:33:24.950,0.00,50,15.49,3.87,0.8,6,20002,84,4.9,-16,4,-1024,13,-398,204,-1,0,0,21,0,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000220,7.8
2020-01-22,00:33:25.200,0.00,50,15.51,3.87,0.5,6,20002,84,4.9,-15,4,-1024,15,-398,204,-1,0,0,21,1,-1,-1,0,-1,-1,-1,-1,-1,0x0000000000000220,7.8
