Date,Time,VFAS(V),A4(V),Tmp1(@C),RSSI(dB),RxBt(V),Curr(A),Fuel(%),Hdg(@),Tmp1(@C),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2000-01-11,00:00:20.080,24.83,4.13,10005,81,4.8,0.0,0,0.00,36,-16,8,-822,6,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:21.690,24.98,4.16,30002,77,4.8,0.0,0,0.00,49,-16,6,-1024,10,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.2
2000-01-11,00:01:22.190,24.96,4.16,30001,80,4.8,0.0,0,0.00,49,-16,6,-1024,10,927,614,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.2
2000-01-11,00:01:22.690,24.94,4.15,30005,79,4.8,0.0,0,0.00,49,72,6,-1024,10,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.2
2000-01-11,00:01:23.190,24.92,4.15,10005,81,4.8,0.0,0,0.00,49,-61,6,-1024,12,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000220,7.2
2000-01-11,00:01:23.690,24.92,4.15,10005,80,4.8,0.0,0,0.00,49,-33,283,-530,55,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:24.190,24.78,4.13,10005,86,4.8,0.0,0,0.00,49,20,117,-293,44,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:24.690,24.67,4.11,10005,81,4.8,0.0,0,0.00,49,3,9,-411,-197,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:25.190,24.57,4.09,20005,82,4.8,0.0,0,0.00,49,3,4,-330,71,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:25.690,24.45,4.07,20005,81,4.8,0.0,0,0.00,49,-13,24,-261,-31,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:26.190,24.45,4.07,20005,79,4.8,0.0,0,0.00,49,-7,24,-409,15,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:26.690,24.46,4.07,20005,80,4.8,0.0,0,0.00,49,44,93,-320,238,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:27.190,24.54,4.09,20005,78,4.8,0.0,0,0.00,49,153,14,-139,-149,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:27.690,24.10,4.01,20005,69,4.8,0.0,0,0.00,49,88,35,100,618,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:28.190,23.67,3.94,30005,74,4.8,0.0,0,0.00,49,223,-396,-38,447,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:28.690,23.58,3.92,30005,70,4.8,0.0,0,0.00,48,-70,-218,-412,293,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:29.190,23.72,3.95,30005,74,4.8,0.0,0,0.00,48,-32,-92,-323,-202,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:29.690,23.86,3.98,30005,72,4.8,0.0,0,0.00,48,-206,6,-281,-262,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:30.230,24.09,4.02,10005,68,4.8,0.0,0,0.00,48,-655,-459,-187,-640,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:30.730,23.87,3.98,10005,70,4.8,0.0,0,0.00,48,-163,-1,-411,29,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:31.230,24.06,4.01,10005,76,4.8,0.0,0,0.00,48,-10,-114,-541,304,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:31.730,24.24,4.04,20005,76,4.8,0.0,0,0.00,48,212,-70,-209,434,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:32.230,23.82,3.97,20005,75,4.8,0.0,0,0.00,48,114,-132,-268,213,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:32.730,24.06,4.00,10005,77,4.8,0.0,0,0.00,48,210,-60,-384,357,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:33.230,24.15,4.02,20005,76,4.8,0.0,0,0.00,48,34,185,140,126,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:33.730,23.88,3.98,20005,76,4.8,0.0,0,0.00,48,156,-214,-414,782,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:34.230,23.69,3.95,20005,72,4.8,0.0,0,0.00,48,49,-257,108,342,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:34.730,23.02,3.84,20005,75,4.8,0.0,0,0.00,48,-298,-189,137,-357,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:35.230,23.25,3.87,20005,75,4.8,0.0,0,0.00,48,-338,-254,14,-320,927,614,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:35.730,23.25,3.88,20005,72,4.8,0.0,0,0.00,48,-197,-24,-487,-450,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:36.230,23.60,3.94,30005,78,4.8,0.0,0,0.00,48,-286,-72,68,-399,927,614,-5,0,0,-1024,1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:36.730,23.72,3.93,30005,74,4.8,0.0,0,0.00,47,-24,-143,-11,654,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:37.230,23.31,3.87,30005,78,4.8,0.0,0,0.00,47,1,-465,20,498,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:37.730,23.44,3.89,20005,79,4.8,0.0,0,0.00,47,-69,-97,-50,-290,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:38.230,23.46,3.89,10005,74,4.8,0.0,0,0.00,47,-441,-194,-230,-801,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:38.730,23.37,3.90,10005,76,4.8,0.0,0,0.00,47,-280,24,70,27,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:39.230,23.40,3.89,10005,79,4.8,0.0,0,0.00,47,127,-64,-79,773,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:39.730,22.99,3.83,10005,79,4.8,0.0,0,0.00,47,75,-363,-198,502,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:40.230,23.45,3.90,10005,80,4.8,0.0,0,0.00,47,92,-195,-22,-383,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:40.730,23.19,3.86,10005,79,4.8,0.0,0,0.00,46,91,153,-354,172,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:41.230,23.48,3.91,20005,80,4.8,0.0,0,0.00,46,48,-64,-423,308,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:41.730,23.85,3.97,20005,81,4.8,0.0,0,0.00,46,-101,-185,-174,-739,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:42.230,23.81,3.97,20005,72,4.8,0.0,0,0.00,46,-38,6,-204,643,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:42.730,23.61,3.93,20005,74,4.8,0.0,0,0.00,45,207,-154,-68,235,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:43.230,23.74,3.95,20005,75,4.8,0.0,0,0.00,45,57,-128,104,-341,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:43.730,23.34,3.89,20005,72,4.8,0.0,0,0.00,45,357,-343,115,923,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:44.230,22.83,3.78,20005,67,4.8,0.0,0,0.00,45,12,-192,167,142,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:44.730,22.74,3.79,20005,76,4.8,0.0,0,0.00,44,-170,-94,-492,-309,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:45.230,23.13,3.86,30005,75,4.8,0.0,0,0.00,44,-449,-308,-106,-790,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:45.730,23.31,3.88,20005,75,4.8,0.0,0,0.00,44,-95,-306,-150,278,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:46.230,23.28,3.87,30005,72,4.8,0.0,0,0.00,44,-155,67,-552,-35,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:46.730,23.36,3.90,30005,76,4.8,0.0,0,0.00,43,159,-21,-274,377,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:47.230,23.48,3.91,30005,73,4.8,0.0,0,0.00,43,40,-52,-344,-175,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:47.730,23.54,3.92,30005,75,4.8,0.0,0,0.00,43,196,-57,204,608,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:48.230,23.26,3.88,30005,74,4.8,0.0,0,0.00,43,119,-252,409,603,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:48.730,22.83,3.79,10005,74,4.8,0.0,0,0.00,42,-40,-553,291,116,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:49.230,22.38,3.74,10005,75,4.8,0.0,0,0.00,42,-321,-149,99,-609,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:49.730,22.64,3.77,10005,75,4.8,0.0,0,0.00,42,-283,-40,74,-585,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:50.230,22.70,3.78,10005,73,4.8,0.0,0,0.00,42,-207,-367,-180,-545,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:50.730,22.78,3.79,20005,77,4.8,0.0,0,0.00,42,-175,-61,111,262,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:51.230,22.68,3.78,20005,76,4.8,0.0,0,0.00,42,116,-272,31,730,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:51.730,22.87,3.79,30005,77,4.8,0.0,0,0.00,42,49,-268,-276,32,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:52.230,23.11,3.85,30005,75,4.8,0.0,0,0.00,42,136,-118,-425,181,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:52.730,23.23,3.88,30005,74,4.8,0.0,0,0.00,42,345,-300,2,492,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:53.230,23.33,3.87,30005,77,4.8,0.0,0,0.00,42,-27,-6,-560,-243,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:53.730,23.37,3.89,30005,78,4.8,0.0,0,0.00,42,-7,85,-193,-24,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:54.230,23.38,3.89,30005,76,4.8,0.0,0,0.00,42,-20,216,-219,249,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:54.730,23.33,3.88,10005,74,4.8,0.0,0,0.00,42,142,-40,-211,279,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:55.230,23.44,3.90,10005,75,4.8,0.0,0,0.00,42,40,-10,215,10,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:55.730,23.33,3.89,10005,71,4.8,0.0,0,0.00,42,195,-299,177,897,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:56.230,23.01,3.84,10005,72,4.8,0.0,0,0.00,42,-66,-256,53,10,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:56.730,22.48,3.74,10005,76,4.8,0.0,0,0.00,42,-109,0,-236,415,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:57.230,22.75,3.78,10005,76,4.8,0.0,0,0.00,42,-531,-495,-63,-686,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:57.730,22.68,3.78,10005,73,4.8,0.0,0,0.00,41,-78,-189,-323,232,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:58.230,23.16,3.85,10005,74,4.8,0.0,0,0.00,41,21,-57,-215,238,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:58.730,23.24,3.87,20005,76,4.8,0.0,0,0.00,41,125,-18,-273,380,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:59.230,23.11,3.85,10005,74,4.8,0.0,0,0.00,41,99,-129,-274,307,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:01:59.730,23.36,3.89,10005,72,4.8,0.0,0,0.00,40,37,-64,430,249,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:00.230,22.91,3.80,30005,75,4.8,0.0,0,0.00,40,280,-245,-65,840,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:00.730,22.42,3.74,30005,78,4.8,0.0,0,0.00,40,17,-434,422,438,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:01.230,22.28,3.73,10005,73,4.8,0.0,0,0.00,40,10,-123,272,-49,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:01.730,22.21,3.71,10005,76,4.8,0.0,0,0.00,39,-343,-397,170,-574,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:02.230,22.50,3.75,10005,74,4.8,0.0,0,0.00,39,-174,-245,81,-324,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:02.730,22.59,3.76,30005,76,4.8,0.0,0,0.00,40,-190,-314,4,-565,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:03.230,22.65,3.76,10005,75,4.8,0.0,0,0.00,40,-16,-166,35,521,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:03.730,22.45,3.74,10005,74,4.8,0.0,0,0.00,39,150,-308,-114,623,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:04.230,22.57,3.77,20005,79,4.8,0.0,0,0.00,39,326,-510,224,557,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:04.730,22.77,3.80,20005,75,4.8,0.0,0,0.00,39,266,-92,-76,88,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:05.230,22.77,3.79,20005,76,4.8,0.0,0,0.00,39,109,-166,260,721,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:05.730,22.66,3.77,20005,78,4.8,0.0,0,0.00,39,108,-504,281,567,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:06.230,22.56,3.74,30005,73,4.8,0.0,0,0.00,39,-140,-265,-822,-383,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:06.730,22.73,3.79,30005,78,4.8,0.0,0,0.00,39,-306,224,-19,-6,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:07.230,22.74,3.77,30005,75,4.8,0.0,0,0.00,39,-101,17,-322,13,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:07.730,23.00,3.80,30005,77,4.8,0.0,0,0.00,40,-418,-186,100,-352,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:08.230,22.79,3.79,30005,76,4.8,0.0,0,0.00,40,-46,-132,-49,-761,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:08.730,22.63,3.77,30005,76,4.8,0.0,0,0.00,39,-207,-242,-425,-264,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:09.230,23.03,3.84,10005,77,4.8,0.0,0,0.00,39,-229,-144,76,-550,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:09.730,22.97,3.83,10005,77,4.8,0.0,0,0.00,39,-184,-152,-3,-304,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:10.230,22.97,3.85,10005,76,4.8,0.0,0,0.00,39,-20,45,137,139,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:10.730,22.56,3.75,10005,76,4.8,0.0,0,0.00,39,60,-265,-322,704,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:11.230,22.43,3.74,10005,80,4.8,0.0,0,0.00,39,97,-234,102,314,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:11.730,22.55,3.75,20005,78,4.8,0.0,0,0.00,39,68,3,-322,-215,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:12.230,22.68,3.75,20005,76,4.8,0.0,0,0.00,39,18,14,-22,241,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:12.730,22.62,3.79,20005,76,4.8,0.0,0,0.00,39,55,-47,305,273,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:13.230,22.62,3.77,20005,74,4.8,0.0,0,0.00,39,55,-163,296,175,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:13.730,22.23,3.69,20005,78,4.8,0.0,0,0.00,39,82,-539,472,739,928,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:14.230,22.18,3.69,20005,69,4.8,0.0,0,0.00,39,-238,-436,76,-654,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
2000-01-11,00:02:14.730,21.92,3.65,20005,76,4.8,0.0,0,0.00,38,-167,-177,-87,-35,927,614,-5,0,0,-1024,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000230,7.2
