Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-03-16,17:47:51.150,106,-16,11,-1024,10,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:47:51.640,102,-16,11,-1024,10,-934,1023,-5,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:47:53.700,103,-16,11,-1024,10,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:47:54.190,97,-18,11,-1024,10,-934,1023,-4,0,0,-799,-999,-1,-1,0,-1,1,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:47:58.150,92,-18,11,-1024,10,-934,1023,-5,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:47:59.600,100,-18,11,-1024,10,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:00.090,105,-18,11,-1024,10,-934,1023,-4,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:02.650,102,-18,11,-1024,10,-934,1023,-4,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:03.140,101,-18,11,-1024,10,-934,1023,-4,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:03.640,102,-18,11,-1024,10,-934,1023,-4,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:04.140,93,-15,11,-1024,10,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,17:48:04.640,101,-20,11,-749,10,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2020-03-16,17:48:05.140,100,-141,-74,-485,10,-934,1023,-4,0,0,-799,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2020-03-16,17:48:05.640,94,-101,9,-414,12,-934,1023,-5,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.8
2020-03-16,18:04:17.400,0,-16,11,-1024,12,-934,1023,-4,0,0,-801,-998,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000020,7.8
2020-03-16,18:04:20.800,102,-18,9,-1024,12,-934,1023,-4,0,0,-801,-999,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000120,7.8
2020-03-16,18:55:42.500,90,-20,9,-1024,12,-934,1023,-4,0,0,-801,-998,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,18:58:53.310,99,-18,9,-1024,12,-934,204,-3,0,0,-812,-998,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,18:58:53.800,102,-18,11,-1024,12,-934,204,-3,0,0,-812,-999,-1,-1,1,-1,0,-1,-1,-1,0x0000000000000920,7.8
2020-03-16,19:00:03.010,80,-18,11,-1024,12,-934,204,-3,0,0,-807,-998,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.8
