Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-08,09:03:44.420,112,-13,8,-1024,9,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:03:44.920,106,-13,8,-1024,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:03:45.420,106,-13,6,-1016,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:45.920,107,-13,8,-854,7,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:46.420,108,-13,8,-863,10,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:46.920,111,-43,259,-106,-38,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:47.420,107,-12,117,-295,230,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:47.920,102,443,9,-381,452,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:48.420,101,494,-430,-141,567,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:48.920,86,179,-3,-339,-203,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:49.420,92,218,46,-315,446,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:49.920,101,303,182,-431,314,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:50.420,99,351,8,-433,-121,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:50.920,102,444,-154,-204,408,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:51.420,99,384,-137,-314,424,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:51.920,99,526,-282,-138,362,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:52.420,72,487,-242,-131,379,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:52.920,92,97,-63,-279,-91,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:53.420,90,-745,-257,-84,-565,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:53.920,85,-632,-237,-63,-438,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:54.420,90,-417,8,-322,-237,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:54.920,92,-597,-97,-184,-394,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:55.420,88,-554,-169,-166,-410,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:55.920,92,-69,149,-281,9,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:56.420,92,495,-282,-50,385,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:56.920,89,556,-340,-63,502,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:57.420,92,439,-205,-195,379,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:57.920,89,-92,-174,-31,-380,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:58.420,98,-800,-533,-228,-590,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:58.920,89,-192,-74,-328,434,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:59.420,87,-440,-32,-133,-352,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:03:59.920,88,-300,6,-252,29,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:00.420,93,275,-15,-241,10,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:00.920,92,613,-154,-198,467,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:01.420,92,446,-226,-193,256,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:01.920,79,305,-75,-195,67,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:02.420,93,-677,1,-133,-520,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:02.920,93,-198,27,23,756,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:06.170,86,-13,8,-1024,10,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:06.670,88,-13,8,-1024,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:07.170,95,-12,8,-1024,10,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:07.670,94,-326,17,-246,-73,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:08.170,97,-138,112,-415,7,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:08.670,84,-20,0,-95,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:09.170,80,-140,33,-360,9,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:09.670,83,-13,16,-514,-18,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:10.170,81,-267,-92,-212,-195,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:10.670,81,-195,80,-320,10,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:11.170,66,-472,14,-388,-458,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:11.670,74,-620,-365,-112,-467,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:12.170,75,-24,4,-107,94,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:12.670,85,322,-128,-195,360,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:13.170,72,158,-46,-65,-234,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:13.670,79,-7,49,-236,50,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:14.170,92,515,-172,-131,536,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:14.670,98,422,-70,-301,383,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:15.170,91,356,-81,-227,256,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:15.670,88,416,-89,-169,346,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:16.170,97,525,-77,-217,365,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:16.670,88,489,-64,-219,415,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:17.170,82,-200,-52,-222,-198,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:17.670,88,-441,8,-173,-102,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:18.170,99,-435,-26,-311,-439,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:18.670,97,-104,-20,-369,186,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:19.170,102,-551,-112,-84,-494,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:19.670,99,-529,-180,-180,-445,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:20.170,89,-417,-117,-228,-271,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:20.670,92,-591,-226,-33,-483,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:21.170,96,-431,-138,-169,-416,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:21.670,85,-38,-84,-176,290,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:22.170,92,-172,-94,-134,32,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:22.670,77,-280,-40,-384,-233,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:23.170,45,-394,-140,-63,-200,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:23.670,60,167,22,-317,379,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:24.170,66,551,-223,-22,580,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:24.670,78,-4,-339,-146,-390,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:25.170,67,-15,6,-231,-254,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:25.670,79,182,-98,-47,-189,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:26.170,71,136,-124,-95,10,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:26.670,84,421,-192,-111,221,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:27.170,86,526,-101,-155,409,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:27.670,94,266,-27,-277,374,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:28.170,99,481,-166,-217,362,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:28.670,101,522,-223,-161,482,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:29.170,74,470,-222,-115,337,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:29.670,94,-238,-81,-212,-477,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:30.170,94,-605,-55,-38,-52,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:30.670,86,-374,6,-234,-346,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:31.170,90,-277,17,-161,-240,-110,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:31.670,75,-549,-303,-14,-514,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:32.170,91,-468,-157,-168,-428,-110,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:32.670,87,-252,-16,-79,7,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:33.170,72,-63,8,-1024,13,-109,204,-2,0,0,-1019,0,-1,-1,-1,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:47.420,92,-13,8,-1024,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:47.920,85,-13,8,-1024,9,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:48.420,84,-13,8,-1024,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:48.920,86,-13,8,-1024,9,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.6
2019-11-08,09:04:49.420,88,-169,241,-296,9,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:49.920,84,-301,9,-220,-166,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:50.420,95,-234,8,-290,-90,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:50.920,86,-223,-57,-301,50,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:51.420,92,-160,8,-501,9,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:51.920,77,-392,-92,-168,-362,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:52.420,79,-230,-100,-198,-174,-109,204,-2,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:52.920,73,543,-61,-1,568,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:53.420,80,557,-117,-306,389,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:53.920,74,86,-90,-204,29,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:54.420,75,325,109,-411,518,-109,204,-1,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:54.920,77,331,-50,74,287,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:55.420,75,-21,3,-187,-46,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:55.920,65,509,-27,12,596,-109,204,-2,0,0,-1019,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
2019-11-08,09:04:56.420,81,481,-52,-306,536,-109,204,-1,0,0,-1017,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.6
