Date,Time,Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-15,20:52:10.710,-16,4,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:11.190,-16,4,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:11.690,-16,4,-1024,9,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:12.190,-16,4,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:12.690,-15,4,-1024,10,-504,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:13.190,-16,4,-1024,10,-505,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:13.690,-16,48,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:14.190,-16,-87,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:14.690,-16,4,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:15.190,-15,4,-1024,-63,-505,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:15.690,-12,4,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:16.190,-15,4,-1024,10,-504,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:16.690,-15,6,-1024,9,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:17.190,-16,6,-1024,10,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:17.690,-15,4,-1024,10,-505,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:18.190,-16,4,-1024,10,-504,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:18.690,-15,4,-1001,10,-504,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:19.190,-18,-23,-919,6,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:19.690,23,-20,-927,9,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:20.190,114,546,-446,48,-505,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:20.690,51,-522,310,9,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:21.190,74,-112,-1024,105,-504,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000020,8.0
2020-01-15,20:52:21.690,317,-44,-871,628,-504,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:22.190,86,-243,5,-461,-505,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:22.690,-4,-81,-533,18,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:23.190,26,51,-419,507,-504,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:23.690,69,67,-228,-116,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:24.190,173,-94,-165,502,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:24.690,127,-126,-22,224,-504,204,0,0,0,-1024,982,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:25.190,202,-134,-211,339,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:25.690,-27,-169,426,-578,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:26.190,-50,-445,-533,-809,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:26.690,-6,-428,334,391,-505,204,0,0,0,-1024,979,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
2020-01-15,20:52:27.190,-36,4,-111,-281,-505,204,0,0,0,-1024,980,-1,-1,1,-1,-1,-1,-1,-1,0x0000000000000030,8.0
