Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2020-01-13,20:23:59.600,106,-15,4,-1024,9,-355,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:00.090,99,-15,6,-1024,9,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:00.590,101,-15,6,-1024,9,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:01.090,92,-15,4,-1024,9,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:01.590,104,-15,4,-1024,9,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:02.090,105,-13,4,-1024,9,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,8.1
2020-01-13,20:24:02.590,101,-73,27,-889,7,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:03.090,92,-1,-46,-706,-225,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:03.590,101,396,-114,-544,455,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:04.090,101,144,-3,-598,-270,-355,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:04.590,95,57,-143,-646,-136,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:05.090,99,94,74,-476,177,-355,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:05.590,81,38,51,-461,99,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:06.090,86,-23,6,-612,-323,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:06.590,76,255,9,-515,353,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:07.090,80,453,-271,-363,177,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:07.590,82,237,-103,-441,244,-355,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:08.090,79,26,-78,-323,-203,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:08.590,77,475,-78,-492,524,-355,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:09.090,91,309,-197,-369,233,-356,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:09.590,85,-164,-225,-585,-613,-356,614,0,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
2020-01-13,20:24:10.090,90,413,-111,-473,560,-355,614,-1,0,0,-1024,1012,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,8.1
