Date,Time,RSSI(dB),Rud,Ele,Thr,Ail,S1,6P,S2,EX1,EX2,LS,RS,SA,SB,SC,SD,SE,SF,SG,SH,LSW,TxBat(V)
2019-11-02,18:50:10.880,102,-12,9,-1024,9,304,204,-6,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:50:11.370,88,-10,9,-1024,9,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:50:11.870,99,-10,9,-1024,9,304,204,-6,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:50:12.370,99,-10,9,-1024,9,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:03.330,93,-12,9,-1024,9,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:03.820,97,-10,9,-1024,9,304,204,-6,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:04.320,94,46,111,-231,198,304,204,-6,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:04.820,94,120,82,-293,10,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:05.320,92,443,-72,-103,557,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:05.820,101,511,-317,-196,654,305,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:06.320,95,103,-444,-130,29,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:06.820,93,441,-117,-215,339,304,204,-6,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:07.320,95,305,-169,-257,547,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:07.820,95,-879,-458,54,-371,304,204,-6,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:08.320,90,176,-365,-68,482,305,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:08.820,84,-329,-166,-460,32,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:09.320,93,-281,75,-84,261,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:09.820,86,-63,154,-325,-206,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:10.320,85,-651,-410,-60,-602,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:10.820,98,-488,-288,-457,-369,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:11.320,88,97,6,-166,557,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:11.820,85,-639,-183,-260,-529,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:12.320,67,-415,-97,-303,-309,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:12.820,89,-537,-81,-219,-377,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:13.320,96,-592,-200,-246,-416,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:13.820,99,-454,-103,-179,-250,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:14.320,83,-452,-57,-134,-315,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:14.820,99,-401,-94,-207,-539,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:15.320,81,-505,-374,-315,-553,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:15.820,78,449,-52,-222,551,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:16.320,85,616,-165,-76,623,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:16.820,92,630,-322,-6,603,305,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:17.320,83,475,-185,-373,12,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:17.820,86,480,-141,-409,354,305,204,-7,0,0,24,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:18.320,92,297,11,-41,-77,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:18.820,100,387,237,-268,490,305,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:19.320,86,500,-163,32,664,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:19.820,88,505,-439,-101,655,305,204,-6,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:20.320,81,-135,178,-122,-242,304,204,-7,0,0,24,0,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:20.820,94,-435,4,-173,-337,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:21.320,79,-478,-7,-277,-287,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:21.820,102,-523,-237,-104,-531,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:22.320,92,-323,101,-477,707,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:22.820,89,241,-453,-333,-839,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:25.680,88,-12,9,-1024,9,304,204,-7,0,0,25,-1,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:26.170,88,116,133,-1024,-1024,304,204,-7,0,0,24,-1,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:26.670,80,100,9,-1024,6,304,204,-7,0,0,25,-1,-1,1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:27.170,89,-10,9,-1024,7,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:31.130,89,-12,9,-1024,9,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:31.620,91,-12,9,-1024,7,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:32.120,90,-12,8,-1024,9,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000920,7.2
2019-11-02,18:51:32.620,88,255,-1,-163,250,304,204,-7,0,0,25,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:33.120,86,72,-1,-446,-237,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
2019-11-02,18:51:33.620,98,536,14,-165,386,304,204,-7,0,0,24,-1,-1,-1,0,-1,0,-1,-1,-1,0x0000000000000930,7.2
